Work_Pressure,Manager_Support,Sleeping_Habit,Exercise_Habit,Job_Satisfaction,Social_Person,Work_Life_Balance,Lives_With_Family,Work_From_Home,Work_From_Hybrid,Work_From_Office,Working_State,Avg_Working_Hours_Per_Day,Stress_Level
2.0,5.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0584070796460177,0.9391722399156452,1
4.0,1.0,3.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,3.0584070796460177,1.7420142588942562,5
1.0,2.0,2.0,5.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,2.94314381270903,-1.4120079585217151,2
2.0,3.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,2.94314381270903,0.19367607943550633,4
5.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,2.924193548387097,-1.2973162415247705,5
4.0,4.0,5.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0294599018003274,-0.03570735455838267,3
1.0,1.0,5.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,2.924193548387097,-0.37978250554921567,4
2.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,3.036303630363036,-1.1252786660293541,1
2.0,2.0,3.0,2.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,2.924193548387097,-0.7812035150385206,4
1.0,3.0,4.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,3.036303630363036,0.5377512304263393,2
2.0,1.0,1.0,2.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,2.924193548387097,-0.6665117980415766,2
1.0,5.0,4.0,5.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0584070796460177,-0.7238576565400486,5
3.0,5.0,4.0,5.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0294599018003274,0.8818263814171733,3
1.0,5.0,5.0,3.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0294599018003274,0.2510219379339783,1
3.0,4.0,5.0,1.0,5.0,4.0,1.0,1.0,0.0,1.0,0.0,2.94314381270903,1.8567059758912001,2
2.0,5.0,3.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0294599018003274,1.3979391079034222,2
3.0,5.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,3.036303630363036,1.7420142588942562,5
3.0,4.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0584070796460177,-0.37978250554921567,3
2.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,3.036303630363036,1.3405932494049502,5
5.0,4.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2.924193548387097,-0.5518200810446316,2
2.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0584070796460177,-0.4371283640476876,4
2.0,5.0,4.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,2.924193548387097,-0.7812035150385206,1
3.0,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0294599018003274,-0.4371283640476876,5
3.0,1.0,2.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0294599018003274,-0.20774493005379865,3
1.0,3.0,3.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0584070796460177,0.19367607943550633,4
5.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0294599018003274,0.3083677964324513,3
2.0,1.0,5.0,2.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0294599018003274,0.07898436243856233,5
2.0,4.0,4.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0294599018003274,-0.37978250554921567,1
2.0,3.0,4.0,5.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,2.924193548387097,0.5950970889248123,1
4.0,5.0,2.0,4.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,2.94314381270903,0.8244805229187002,4
1.0,3.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.924193548387097,2.37281870237745,5
1.0,5.0,4.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0584070796460177,2.0860894098850893,5
1.0,4.0,5.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,2.94314381270903,-0.7812035150385206,1
3.0,4.0,4.0,4.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,2.924193548387097,0.3083677964324513,1
5.0,3.0,5.0,1.0,3.0,5.0,0.0,1.0,0.0,1.0,0.0,3.036303630363036,0.7671346644202283,5
3.0,3.0,2.0,3.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,2.924193548387097,-0.6091659395431046,5
1.0,2.0,3.0,4.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0294599018003274,-0.8385493735369931,5
3.0,3.0,4.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0294599018003274,-0.8385493735369931,1
2.0,2.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,2.94314381270903,-0.20774493005379865,2
5.0,3.0,5.0,2.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,3.0294599018003274,-0.8385493735369931,4
3.0,5.0,3.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,3.036303630363036,0.3083677964324513,5
3.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,3.036303630363036,-1.0679328075308816,4
2.0,2.0,5.0,4.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,2.924193548387097,-0.03570735455838267,2
2.0,2.0,3.0,2.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,3.036303630363036,-0.8958952320354651,1
2.0,1.0,5.0,5.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0,2.94314381270903,-0.15039907155532664,1
2.0,1.0,3.0,5.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0584070796460177,-1.469353817020187,5
2.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.924193548387097,-1.469353817020187,5
5.0,2.0,4.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0584070796460177,1.4552849664018952,2
1.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,2.94314381270903,-0.32243664705074365,4
2.0,1.0,2.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.924193548387097,2.1434352683835614,5
2.0,2.0,4.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,2.94314381270903,-0.09305321305685467,5
2.0,3.0,5.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0584070796460177,-0.26509078855227064,4
5.0,1.0,4.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.94314381270903,-0.5518200810446316,4
1.0,2.0,2.0,5.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.94314381270903,0.5950970889248123,5
2.0,4.0,1.0,2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0584070796460177,2.37281870237745,5
5.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,2.924193548387097,-0.49447422254615964,5
5.0,3.0,4.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0294599018003274,-0.7812035150385206,3
3.0,5.0,3.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0294599018003274,0.5950970889248123,3
1.0,1.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,3.0294599018003274,-0.49447422254615964,4
2.0,2.0,5.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,3.036303630363036,0.2510219379339783,4
1.0,5.0,5.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0584070796460177,-0.49447422254615964,3
3.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,3.0294599018003274,2.487510419374395,3
1.0,2.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,2.94314381270903,-0.6091659395431046,1
1.0,5.0,1.0,5.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,2.924193548387097,-1.6987372510140761,3
1.0,1.0,5.0,2.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,2.924193548387097,-0.03570735455838267,4
3.0,4.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,2.924193548387097,0.5950970889248123,5
2.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0294599018003274,0.5377512304263393,5
2.0,2.0,4.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,3.036303630363036,0.19367607943550633,2
3.0,5.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.94314381270903,0.19367607943550633,2
3.0,5.0,3.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0294599018003274,0.4230595134293953,1
1.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,2.924193548387097,-0.26509078855227064,3
2.0,2.0,5.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,2.924193548387097,0.4804053719278673,3
3.0,1.0,1.0,4.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0584070796460177,-0.26509078855227064,4
2.0,1.0,5.0,5.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,2.924193548387097,0.02163850394009034,3
3.0,5.0,4.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,2.924193548387097,-0.9532410905339376,3
5.0,3.0,2.0,4.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,2.94314381270903,-1.756083109512548,1
4.0,3.0,3.0,3.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,3.036303630363036,-0.15039907155532664,2
5.0,2.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0584070796460177,-0.9532410905339376,3
3.0,5.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,2.924193548387097,0.6524429474232842,3
4.0,4.0,2.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,2.924193548387097,2.37281870237745,3
1.0,4.0,1.0,5.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,2.94314381270903,-0.32243664705074365,4
5.0,1.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0294599018003274,-0.09305321305685467,5
1.0,5.0,4.0,2.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,2.924193548387097,0.8818263814171733,4
5.0,3.0,3.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0584070796460177,-1.3546621000232426,4
4.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,2.94314381270903,-0.6091659395431046,4
3.0,3.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0294599018003274,-0.15039907155532664,1
5.0,5.0,3.0,2.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,2.94314381270903,2.487510419374395,3
4.0,1.0,5.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,3.036303630363036,-1.5266996755186595,5
5.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0584070796460177,-0.5518200810446316,2
1.0,5.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.94314381270903,-0.37978250554921567,2
2.0,5.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,3.036303630363036,-0.20774493005379865,1
3.0,2.0,2.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,2.924193548387097,-1.5840455340171316,4
2.0,5.0,5.0,3.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,2.924193548387097,0.2510219379339783,1
3.0,4.0,2.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0294599018003274,0.02163850394009034,2
2.0,5.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0584070796460177,-0.32243664705074365,2
1.0,4.0,3.0,5.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,2.94314381270903,-1.0105869490324095,5
3.0,5.0,1.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0294599018003274,-0.8958952320354651,5
3.0,1.0,1.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,3.036303630363036,0.02163850394009034,4
5.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,2.94314381270903,-0.6091659395431046,1
5.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.924193548387097,-1.2399703830262985,3
3.0,3.0,5.0,3.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0294599018003274,-0.4371283640476876,1
2.0,4.0,1.0,4.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,2.94314381270903,-1.0105869490324095,1
1.0,5.0,4.0,3.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0294599018003274,-1.0679328075308816,2
5.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,3.036303630363036,-0.03570735455838267,3
4.0,3.0,1.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.94314381270903,-0.9532410905339376,5
3.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0294599018003274,-0.49447422254615964,1
2.0,2.0,3.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,2.94314381270903,-0.15039907155532664,4
2.0,4.0,1.0,5.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,3.036303630363036,0.8244805229187002,5
2.0,5.0,5.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0294599018003274,1.1112098154110612,2
2.0,5.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,3.036303630363036,-1.469353817020187,5
5.0,1.0,5.0,2.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,3.036303630363036,-0.8385493735369931,1
3.0,2.0,5.0,5.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0294599018003274,-0.4371283640476876,2
5.0,4.0,5.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,2.94314381270903,0.9391722399156452,5
5.0,3.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0294599018003274,0.3657136549309233,1
1.0,2.0,5.0,5.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,2.924193548387097,0.19367607943550633,2
2.0,3.0,2.0,5.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,2.924193548387097,-0.7238576565400486,5
1.0,4.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.924193548387097,0.4804053719278673,2
4.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.94314381270903,0.07898436243856233,2
4.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0584070796460177,-0.49447422254615964,4
4.0,4.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0584070796460177,-0.5518200810446316,5
1.0,2.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0584070796460177,0.07898436243856233,2
1.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0294599018003274,-1.2399703830262985,1
5.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0584070796460177,-0.37978250554921567,3
4.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,2.94314381270903,0.4804053719278673,2
3.0,4.0,3.0,1.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0294599018003274,-0.32243664705074365,1
1.0,1.0,5.0,3.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0294599018003274,1.3405932494049502,3
4.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.924193548387097,0.19367607943550633,3
2.0,3.0,3.0,5.0,2.0,5.0,1.0,1.0,0.0,0.0,1.0,2.924193548387097,0.6524429474232842,4
4.0,3.0,4.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0584070796460177,-1.5266996755186595,2
4.0,1.0,3.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,3.036303630363036,-0.6091659395431046,3
3.0,5.0,5.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,3.036303630363036,-0.49447422254615964,1
3.0,3.0,3.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,2.924193548387097,-0.8958952320354651,2
4.0,4.0,5.0,1.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,3.036303630363036,-0.09305321305685467,4
4.0,1.0,5.0,4.0,5.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0294599018003274,-1.3546621000232426,1
3.0,1.0,3.0,2.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,2.924193548387097,0.2510219379339783,3
5.0,1.0,3.0,3.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0584070796460177,0.02163850394009034,4
1.0,2.0,3.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0294599018003274,0.07898436243856233,5
3.0,2.0,1.0,2.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0584070796460177,-0.26509078855227064,1
2.0,5.0,5.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0294599018003274,-1.2973162415247705,5
5.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,3.036303630363036,-0.32243664705074365,2
4.0,2.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0584070796460177,1.7993601173927283,1
1.0,5.0,4.0,2.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,3.036303630363036,1.5126308249003673,3
1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0294599018003274,0.9965180984141172,5
3.0,2.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0584070796460177,-0.15039907155532664,5
3.0,2.0,2.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0294599018003274,2.258126985380505,4
5.0,5.0,4.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,2.94314381270903,0.5377512304263393,2
5.0,5.0,4.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,3.0584070796460177,-0.6665117980415766,5
3.0,1.0,4.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.924193548387097,-1.4120079585217151,4
2.0,5.0,3.0,4.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,3.036303630363036,-1.5266996755186595,2
5.0,3.0,4.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,2.94314381270903,1.3979391079034222,1
3.0,5.0,2.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,2.94314381270903,-0.20774493005379865,5
3.0,4.0,2.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,2.94314381270903,-0.03570735455838267,3
3.0,2.0,4.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0294599018003274,-0.26509078855227064,3
2.0,5.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,3.036303630363036,-1.0105869490324095,4
2.0,2.0,4.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,3.036303630363036,0.02163850394009034,4
1.0,3.0,2.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.94314381270903,-0.5518200810446316,3
2.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0584070796460177,1.3979391079034222,1
4.0,1.0,3.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,2.94314381270903,-1.182624524527826,1
4.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0584070796460177,0.5377512304263393,2
1.0,1.0,2.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,2.924193548387097,-0.20774493005379865,4
4.0,3.0,5.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,2.94314381270903,-1.0105869490324095,4
3.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.036303630363036,0.4230595134293953,5
1.0,4.0,5.0,5.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0294599018003274,1.6846684003957832,1
4.0,5.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.924193548387097,0.02163850394009034,5
2.0,3.0,5.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.924193548387097,1.0538639569125892,5
2.0,1.0,4.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,3.036303630363036,-0.8385493735369931,3
1.0,2.0,3.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,2.94314381270903,-0.9532410905339376,5
4.0,5.0,2.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,3.036303630363036,-0.7812035150385206,4
3.0,2.0,4.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,1.0,3.0294599018003274,-0.09305321305685467,4
1.0,5.0,2.0,4.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,3.0294599018003274,-0.09305321305685467,3
4.0,3.0,2.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,3.036303630363036,0.02163850394009034,1
3.0,3.0,4.0,5.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,2.924193548387097,-1.4120079585217151,3
1.0,2.0,4.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.924193548387097,-0.9532410905339376,1
2.0,5.0,4.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,3.036303630363036,-1.8134289680110205,2
2.0,2.0,4.0,2.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,2.924193548387097,0.07898436243856233,4
3.0,5.0,1.0,4.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,3.0294599018003274,0.8818263814171733,3
2.0,5.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,2.94314381270903,-1.5840455340171316,4
3.0,4.0,5.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,2.924193548387097,1.1112098154110612,3
1.0,5.0,5.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,2.94314381270903,-0.20774493005379865,1
5.0,5.0,3.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,2.94314381270903,-0.26509078855227064,4
1.0,2.0,4.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0584070796460177,0.3657136549309233,3
4.0,2.0,1.0,2.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,3.036303630363036,-1.6413913925156036,1
2.0,1.0,4.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,3.036303630363036,0.4804053719278673,5
3.0,5.0,1.0,5.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,3.036303630363036,-0.6665117980415766,3
1.0,3.0,4.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,2.94314381270903,-0.37978250554921567,1
3.0,4.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,3.036303630363036,-0.8958952320354651,3
3.0,5.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0584070796460177,-0.49447422254615964,2
1.0,3.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,3.036303630363036,-0.6665117980415766,5
2.0,5.0,3.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,2.94314381270903,-1.4120079585217151,2
2.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.924193548387097,-0.49447422254615964,3
5.0,2.0,5.0,5.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,2.924193548387097,1.2832473909064783,3
5.0,4.0,2.0,1.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,3.036303630363036,1.1685556739095342,3
3.0,1.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0584070796460177,0.19367607943550633,2
5.0,2.0,5.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0584070796460177,0.6524429474232842,3
1.0,4.0,1.0,5.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0584070796460177,-1.2399703830262985,3
1.0,3.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.94314381270903,2.1434352683835614,2
2.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.94314381270903,0.7671346644202283,2
5.0,5.0,3.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,3.036303630363036,-2.4442334114942144,3
4.0,2.0,5.0,4.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,3.0584070796460177,1.5699766833988391,1
4.0,3.0,2.0,4.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,3.036303630363036,0.2510219379339783,3
5.0,2.0,3.0,4.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0294599018003274,-0.6091659395431046,5
4.0,2.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,3.0294599018003274,0.8244805229187002,2
2.0,5.0,5.0,4.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,2.94314381270903,0.1363302209370343,1
3.0,4.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0294599018003274,0.9391722399156452,1
3.0,2.0,5.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0294599018003274,0.02163850394009034,3
1.0,1.0,4.0,4.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0584070796460177,-1.2399703830262985,4
1.0,3.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,3.036303630363036,1.6846684003957832,3
3.0,5.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.94314381270903,-0.6665117980415766,2
1.0,4.0,4.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0294599018003274,-2.3295416944972698,3
1.0,4.0,5.0,1.0,3.0,5.0,0.0,1.0,0.0,1.0,0.0,3.0294599018003274,0.8818263814171733,3
4.0,5.0,4.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0584070796460177,-0.6091659395431046,4
2.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.924193548387097,1.1112098154110612,1
3.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,3.036303630363036,2.487510419374395,3
3.0,1.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,3.036303630363036,0.3083677964324513,5
1.0,3.0,3.0,4.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,2.924193548387097,-1.0105869490324095,2
3.0,1.0,5.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.94314381270903,2.487510419374395,1
2.0,4.0,1.0,5.0,2.0,5.0,0.0,1.0,0.0,0.0,1.0,2.94314381270903,-1.0679328075308816,3
